L7.4,V7.4,L7.0,V7.0,L6.6,V6.6,L6.2,V6.2,L5.8,V5.8
,,,,477.885487084241,707.446893541185,479.904310418684,735.146042838124,481.792395308356,839.952386195993
,,,,477.891030763878,711.119581300641,480.022575584271,748.008149551269,481.797938987993,843.625073955448
,,,,478.011605795981,692.767691835942,480.1320632571,722.31088456766,481.803482667629,847.297761714903
,,,,478.022693155255,700.113067354852,480.137606936737,725.983572327115,482.048790491563,813.348498605097
,,,,478.176530265179,703.797304446884,480.159781655285,740.674323364935,482.0543341712,817.021186364552
,,,,478.295719377373,684.527243042322,480.165325334921,744.34701112439,482.07096521011,828.039249642918
,,,,478.352080120348,689.121952519166,480.270655248023,715.89523032119,482.076508889747,831.711937402373
,,,,478.363167479622,696.467328038076,480.43835155704,728.76118681186,482.082052569384,835.384625161828
,,,,478.432925448386,677.193416855988,480.443895236676,732.433874571315,482.110694914175,821.615895841397
,,,,478.63480778183,679.963331785682,480.449438916313,736.10656233077,482.387878896021,808.784587348458
,,,,478.758616627055,696.498126258281,480.472537581467,718.665145250884,482.511687741245,825.319381821057
,,,,478.888893098522,684.573440372629,480.553382909505,706.736609587706,482.517231420882,828.992069580512
,,,,478.894436778159,688.246128132084,480.704448179611,708.58450280001,482.522775100519,832.664757339967
,,,,478.899980457796,691.918815891539,480.760808922587,713.179212276855,482.616324694392,796.408515047925
,,,,478.92307912295,674.477398811653,480.777439961497,724.19727555522,482.621175414074,799.622116837448
,,,,479.22798150298,680.00952911599,480.884617767811,729.714006749454,482.626719093711,803.294804596903
,,,,479.335159309294,685.526260310224,480.989254720958,700.803139976322,482.643350132622,814.312867875269
,,,,479.454348421487,666.256198905661,480.99410544064,704.016741765845,482.648893812259,817.985555634724
,,,,479.459892101124,669.928886665116,481.016280159188,718.707492803666,482.654437491896,821.658243394179
,,,,479.5162528441,674.523596141961,481.170117269112,722.391729895698,482.927463714014,806.072419081648
,,,,479.770338160791,679.133704728908,481.175660948749,726.064417655153,482.956106058804,792.303689761217
,,,,479.793436825945,661.692287649021,481.294850060943,706.79435625059,482.983824456989,810.667128558493
,,,,479.911701991533,674.554394362166,481.30039374058,710.467044010045,483.184551857176,779.927617460684
,,,,480.032277023636,656.202504897467,481.32903608537,696.698314689614,483.189402576858,783.141219250207
,,,,480.048908062546,667.220568175832,481.356754483555,715.06175348689,483.194946256495,786.813907009663
,,,,480.054451742183,670.893255935288,481.567876283061,691.20853193806,483.211577295405,797.831970288028
,,,,480.318469484891,649.339314013642,481.584507321971,702.226595216425,483.217120975042,801.504658047483
,,,,480.323320204574,652.552915803166,481.738344431896,705.910832308457,483.370958084967,805.188895139515
,,,,480.334407563847,659.898291322076,481.743888111533,709.583520067912,483.476980958023,777.196200306247
,,,,480.339951243484,663.570979081531,481.848525064679,680.67265329478,483.495690876797,789.591521494408
,,,,480.603276026238,641.557951189954,481.853375784362,683.886255084303,483.552051619773,794.186230971252
,,,,480.608819705875,645.230638949409,481.858919463999,687.558942843759,483.610722229263,767.566944270254
,,,,480.625450744785,656.248702227775,481.870006823272,694.904318362669,483.659229426086,799.702962165486
,,,,480.77928785471,659.932939319807,481.875550502909,698.577006122124,483.761787499369,769.414837482558
,,,,480.894319207176,637.908362095653,482.029387612834,702.261243214156,483.77841853828,780.432900760924
,,,,480.910950246086,648.926425374018,482.139568245617,677.023064200479,483.818148242344,774.009546959403
,,,,480.916493925723,652.599113133473,482.16105000421,691.254729268367,483.834779281255,785.027610237768
,,,,481.070331035648,656.283350225505,482.314887114135,694.9389663604,483.893449890746,758.40832353677
,,,,481.180511668431,631.045171211828,482.320430793772,698.611654119855,484.044515160852,760.256216749074
,,,,481.185362388114,634.258773001351,482.424374786964,669.24170137679,484.100875903827,764.850926225919
,,,,481.196449747387,641.604148520262,482.429918466601,672.914389136246,484.219141069414,777.713032939063
,,,,481.201993427024,645.276836279717,482.441005825875,680.259764655156,484.316155463061,743.75222049668
,,,,481.355830536949,648.961073371749,482.446549505511,683.932452414611,484.321699142697,747.424908256135
,,,,481.472940769278,628.31375405739,482.452093185148,687.605140174066,484.327242822334,751.09759601559
,,,,481.536924071755,637.958409203486,482.605930295073,691.289377266098,484.354961220519,769.461034812866
,,,,481.644101878068,643.47514039772,482.715417967902,665.592112282489,484.360504900156,773.133722572321
,,,,481.759133230534,621.450563173566,482.732049006812,676.610175560854,484.38360356531,755.692305492435
,,,,481.764676910171,625.123250933021,482.891429796374,683.967100412342,484.49632505126,764.881724446124
,,,,481.775764269445,632.468626451931,482.993987869657,653.678975729414,484.639074801911,761.220586019246
,,,,482.076508889747,635.246240936676,482.999531549293,657.351663488869,484.744404715012,732.768805216045
,,,,482.099607554901,617.80482385679,483.016162588204,668.369726767234,484.781824552561,757.559447592367
,,,,482.116238593812,628.822887135156,483.032793627115,679.3877900456,484.895469985118,734.61669842835
,,,,482.387878896021,612.318890882761,483.055892292269,661.946372965713,484.901013664755,738.289386187805
,,,,482.404509934931,623.336954161127,483.07252333118,672.964436244079,484.906557344392,741.96207394726
,,,,482.511687741245,628.853685355361,483.425008961427,644.531904328506,484.912101024029,745.634761706715
,,,,482.692781276051,617.851021187098,483.462428798976,669.322546704829,484.917644703666,749.30744946617
,,,,482.768082924452,602.249797764465,483.467972478613,672.995234464284,484.923188383302,752.980137225625
,,,,482.799959082365,623.367752381332,483.576074231533,646.379797540811,485.172653966964,721.78538993541
,,,,482.919148194558,604.097690976769,483.581617911169,650.052485300266,485.1781976466,725.458077694866
,,,,482.924691874195,607.770378736224,483.587161590806,653.725173059721,485.234558389576,730.05278717171
,,,,482.98105261717,612.365088213069,483.592705270443,657.397860819176,485.3583672348,746.58758164431
,,,,483.235137933862,616.975196800016,483.59824895008,661.070548578631,485.455381628446,712.626769201926
,,,,483.258236599016,599.53377972013,483.603792629717,664.743236338087,485.488643706268,734.662895758657
,,,,483.376501764604,612.395886433274,483.860187812924,638.139348747191,485.494187385905,738.335583518112
,,,,483.497769756661,594.503082938507,483.865731492561,641.812036506646,485.499731065542,742.008271277568
,,,,483.513707835617,605.062060246941,484.036199641396,656.514336877043,485.511742371421,717.221478678771
,,,,483.519251515254,608.734748006396,484.138757714679,626.226212194115,485.630007537009,730.083585391915
,,,,483.790198857508,591.771665784069,484.144301394316,629.89889995357,485.767213608023,722.749759205582
,,,,483.797821417009,596.82161145332,484.166476112864,644.589650991391,485.77275728766,726.422446965037
,,,,483.854182159984,601.416320930165,484.172019792501,648.262338750846,486.029152470867,699.818559374141
,,,,484.071540599082,581.694873110722,484.177563472138,651.935026510301,486.034696150504,703.491247133596
,,,,484.076391318764,584.908474900245,484.200662137291,634.493609430415,486.040239830141,707.163934893051
,,,,484.081934998401,588.5811626597,484.505564517322,640.025739734751,486.045783509777,710.836622652506
,,,,484.246859467599,599.610775270642,484.569778806449,617.079140793208,486.051327189414,714.509310411961
,,,,484.382679618703,591.358777144445,484.720844076555,618.927034005513,486.056870869051,718.181998171417
,,,,484.38822329834,595.0314649039,484.726387756192,622.599721764968,486.311880132349,690.659938640657
,,,,484.654319920912,574.854780892051,484.731931435829,626.272409524423,486.368240875325,695.254648117501
,,,,484.659863600549,578.527468651506,484.737475115466,629.945097283878,486.492049720549,711.789442590101
,,,,484.665407280186,582.200156410961,484.793835858441,634.539806760723,486.594607793832,681.501317907173
,,,,484.721768023161,586.794865887806,485.004957657947,610.686585211892,486.622326192016,699.864756704449
,,,,484.944670141895,570.746105827818,485.010501337584,614.359272971347,486.627869871653,703.537444463904
,,,,485.114445330776,584.989320228283,485.180969486419,629.061573341745,486.63341355129,707.210132223359
,,,,485.119989010413,588.662007987738,485.186513166056,632.7342611012,486.650968536807,686.096027384017
,,,,485.235020362879,566.637430763584,485.290457159248,603.364308358136,486.905053853499,690.706135970965
,,,,485.246107722153,573.982806282495,485.296000838885,607.036996117591,486.961414596474,695.300845447809
,,,,485.25165140179,577.65549404195,485.312631877796,618.055059395956,487.171150476071,670.529451959115
,,,,485.257195081427,581.328181801405,485.318175557433,621.727747155411,487.176694155708,674.20213971857
,,,,485.528142423681,564.365099579079,485.323719237069,625.400434914867,487.182237835345,677.874827478025
,,,,485.58658204652,570.337066965719,485.596745459187,609.814610602336,487.187781514982,681.54751523748
,,,,485.693759852833,575.853798159953,485.630931483615,599.71856904136,487.244142257957,686.142224714325
,,,,485.812948965027,556.58373675539,485.653106202163,614.409320079181,487.453878137554,661.370831225631
,,,,485.869309708002,561.178446232235,485.864920961623,591.015184500282,487.510238880529,665.965540702475
,,,,486.123395024694,565.788554819182,485.869771681305,594.228786289805,487.628504046116,678.82764741562
,,,,486.128938704331,569.461242578637,485.886402720216,605.246849568171,487.634047725753,682.500335175075
,,,,486.152037369485,552.019825498751,486.002819992591,584.140444283881,487.731062119399,648.539522732692
,,,,486.406122686177,556.629934085698,486.170516301608,597.006400774551,487.736605799036,652.212210492147
,,,,486.440770683908,546.83994983801,486.187147340519,608.024464052916,487.764324197221,670.575649289423
,,,,486.462483429152,561.224643562542,486.204702326036,586.910359213575,487.769867876857,674.248337048878
,,,,486.745211090635,552.066022829058,486.226877044583,601.601110251395,487.792966542011,656.806919968992
,,,,486.852388896948,557.582754023292,486.438691804044,578.206974672497,488.047051858703,661.417028555939
,,,,486.973656889006,539.689950528526,486.443542523726,581.42057646202,488.05259553834,665.089716315394
,,,,486.978507608688,542.903552318049,486.460173562637,592.438639740386,488.070150523857,643.975611476052
,,,,486.984051288325,546.576240077504,486.614010672561,596.122876832418,488.304140001865,635.272226934974
,,,,487.143432077886,553.933164928991,486.619554352198,599.795564591873,488.308990721547,638.485828724498
,,,,487.264007109989,535.581275464292,486.745673063938,585.116362886629,488.325621760458,649.503892002863
,,,,487.286181828537,550.272026502113,486.751216743575,588.789050646084,488.331165440095,653.176579762318
,,,,487.548120691381,527.340826670672,486.905053853499,592.473287738116,488.336709119732,656.849267521774
,,,,487.564751730292,538.358889949037,487.025628885602,574.121398273418,488.584095823529,624.277262321763
,,,,487.570295409929,542.031577708493,487.031172565239,577.794086032873,488.588946543212,627.490864111286
,,,,487.575839089566,545.704265467948,487.036716244876,581.466773792328,488.594490222848,631.163551870741
,,,,487.604481434356,531.935536147516,487.1905533548,585.15101088436,488.611121261759,642.181615149107
,,,,487.979141783151,518.193755269765,487.311128386903,566.799121419661,488.616664941396,645.854302908562
,,,,488.011017941063,539.311709886632,487.31667206654,570.471809179116,488.77050205132,649.538540000594
,,,,488.130207053257,520.041648482069,487.476052856101,577.828734030603,488.867516444966,615.577727558211
,,,,488.135750732894,523.714336241524,487.481596535738,581.501421790058,488.895234843151,633.941166355486
,,,,488.141294412531,527.38702400098,487.602171567841,563.14953232536,488.900778522788,637.613854114942
,,,,488.146838092168,531.059711760435,487.618802606752,574.167595603725,488.923877187942,620.172437035055
,,,,488.152381771805,534.73239951989,487.761552357402,570.506457176847,489.150244106449,606.419106824727
,,,,488.267413124271,512.707822295736,487.893214748779,559.499943231058,489.177962504634,624.782545622002
,,,,488.469295457715,515.47773722543,487.904302108053,566.845318749969,489.18350618427,628.455233381458
,,,,488.55568446539,507.221889321707,488.047051858703,563.18418032309,489.206604849424,611.013816301571
,,,,488.587560623302,528.339843938574,488.184257929717,555.850354136757,489.423270328567,590.833282512196
,,,,488.593104302939,532.012531698029,488.32284992064,549.434699890287,489.427428088295,593.587798331787
,,,,488.723380774407,520.087845812377,488.338095039641,559.534591228789,489.432971767932,597.260486091243
,,,,488.728924454044,523.760533571832,488.524732254084,552.204614819981,489.460690166116,615.623924888518
,,,,488.757566798834,509.991804251401,488.611121261759,543.948766916258,489.466233845753,619.296612647973
,,,,488.843955806509,501.735956347678,488.762186531865,545.796660128563,489.489332510907,601.855195568087
,,,,489.045838139954,504.505871277372,488.899392602879,538.46283394223,489.744803747508,607.383476094898
,,,,489.062469178865,515.523934555737,489.050457872985,540.310727154534,489.750347427145,611.056163854353
,,,,489.27359097837,491.670713006907,489.191821703726,535.731416787792,489.850133660609,578.931695291698
,,,,489.277748738098,494.425228826499,489.333185534467,531.15210642105,490.001198930715,580.779588504002
,,,,489.334109481073,499.019938303343,489.766978466056,523.84137889987,490.006742610352,584.452276263457
,,,,489.350740519984,510.038001581708,489.771136225783,526.595894719462,490.012286289989,588.124964022912
,,,,489.589580717674,504.548218830154,490.053863887266,517.437273985978,490.017829969626,591.797651782367
,,,,489.743417827599,508.232455922186,490.340749308476,511.033169072085,490.023373649263,595.470339541823
,,,,489.858449180065,486.207878698032,490.344907068204,513.787684891676,490.0289173289,599.143027301278
,,,,489.863992859702,489.880566457487,490.631792489414,507.383579977784,490.034461008537,602.815715060733
,,,,489.869536539339,493.553254216942,490.774204926224,492.584210216918,490.285312512107,572.539139710382
,,,,489.875080218975,497.225941976398,491.137499265181,483.266709776027,490.290856191744,576.211827469837
,,,,489.880623898612,500.898629735853,491.14455352419,487.940156369408,490.466868020216,594.586815599689
,,,,490.14464164132,479.344687814207,491.148080653695,490.276879666098,490.563882413862,560.626003157306
,,,,490.149492361003,482.558289603731,491.162189171713,499.62377285286,490.569426093499,564.298690916761
,,,,490.319960509838,497.260589974128,491.497266474634,471.612486038446,490.591600812046,578.989441954582
,,,,490.429448182667,471.563324990519,491.500793604139,473.949209335136,490.597144491683,582.662129714037
,,,,490.450236981305,485.335904088476,491.504320733643,476.285932631826,490.60268817132,586.334817473492
,,,,490.455780660942,489.008591847931,491.507847863147,478.622655928517,490.608231850957,590.007505232947
,,,,490.461324340579,492.681279607386,491.514902122156,483.296102521897,490.625786836474,568.893400393606
,,,,490.484423005733,475.2398625275,491.860560813591,462.294985597555,490.855618554754,557.435500032937
,,,,490.739894242334,480.768143054311,491.8676150726,466.968432190935,490.930689216504,574.425530697943
,,,,490.893731352258,484.452380146343,492.230909411557,457.650931750044,491.037867022818,579.942261892177
,,,,490.899275031895,488.125067905798,492.569513843983,431.97636823232,491.140425096101,549.654137209248
,,,,491.012920464452,465.18231874178,492.576568102992,436.649814825701,491.157056135012,560.672200487614
,,,,491.018464144089,468.855006501235,492.580095232497,438.986538122391,491.162599814649,564.344888247069
,,,,491.024007823726,472.52769426069,492.59067662101,445.996708012463,491.168143494286,568.017576006524
,,,,491.080368566701,477.122403737535,492.597730880019,450.670154605843,491.196785839076,554.248846686093
,,,,491.150126535466,457.848492555447,492.939862441949,427.33231438481,491.417609077947,536.822828716309
,,,,491.35200886891,460.618407485141,492.943389571454,429.6690376815,491.423152757583,540.495516475764
,,,,491.470274034497,473.480514198285,493.303156780907,418.014813943919,491.479513500559,545.090225952609
,,,,491.585305386963,451.455936974131,493.310211039915,422.688260537299,491.592234986509,554.279644906298
,,,,491.5908490666,455.128624733586,493.669978249368,411.034036799718,491.597778666146,557.952332665753
,,,,491.607480105511,466.146688011952,493.677032508377,415.707483393099,491.696871939656,525.368778133166
,,,,491.613023785148,469.819375771407,494.026218329316,397.043089765446,491.701722659338,528.582379922689
,,,,491.878427447765,449.183605789625,494.033272588325,401.716536358827,491.707266338975,532.255067682144
,,,,491.891593686903,457.906239218331,494.03679971783,404.053259655517,491.73498473716,550.61850647942
,,,,491.921159978299,444.749624524476,494.400094056787,394.735759214626,492.008010959278,535.032682166889
,,,,491.947954429878,462.500948695176,494.400094056787,394.735759214626,492.013554638915,538.705369926344
,,,,492.230682091361,453.342327961692,494.773969784257,392.428428663806,492.019098318552,542.3780576858
,,,,492.337859897674,458.859059155926,495.144318382223,387.784374816295,492.024641998189,546.050745445255
,,,,492.451505330231,435.916309991908,495.514666980189,383.140320968785,492.036653304069,521.263952846458
,,,,492.457049009868,439.588997751363,495.773555352651,377.418940489894,492.275493501759,515.774170094904
,,,,492.462592689505,443.261685510818,,,492.29212454067,526.792233373269
,,,,492.51895343248,447.856394987663,,,492.297668220307,530.464921132724
,,,,492.588711401245,428.582483805575,,,492.451505330231,534.149158224756
,,,,492.626131238794,453.373126181897,,,492.554063403514,503.861033541828
,,,,492.790593734689,431.352398735269,,,492.559607083151,507.533721301283
,,,,492.908858900276,444.214505448413,,,492.576238122062,518.551784579649
,,,,492.914402579913,447.887193207868,,,492.615967826126,512.128430778128
,,,,493.022504332833,421.271756284395,,,492.632598865037,523.146494056493
,,,,493.044679051381,435.962507322216,,,492.832633305269,491.947896988753
,,,,493.050222731018,439.635195081671,,,492.838176984906,495.620584748208
,,,,493.078865075808,425.86646576124,,,492.843720664543,499.293272507663
,,,,493.361592737291,416.707845027756,,,493.008645133741,510.322885118605
,,,,493.383767455839,431.398596065576,,,493.014188813378,513.995572878061
,,,,493.615678053983,421.317953614703,,,493.019732493015,517.668260637516
,,,,493.64986407841,411.221912053727,,,493.110510247069,479.575674465746
,,,,493.672038796958,425.912663091547,,,493.116746886661,483.707448195132
,,,,493.954766458441,416.754042358063,,,493.144465284845,502.070886992408
,,,,494.061944264754,422.270773552297,,,493.150008964482,505.743574751863
,,,,494.067487944391,425.943461311752,,,493.173107629636,488.302157671977
,,,,494.177668577175,400.705282298075,,,493.427192946328,492.912266258924
,,,,494.182519296857,403.918884087598,,,493.432736625965,496.584954018379
,,,,494.188062976494,407.591571847053,,,493.68428108949,466.76746463796
,,,,494.193606656131,411.264259606509,,,493.689131809172,469.981066427483
,,,,494.347443766055,414.948496698541,,,493.694675488809,473.653754186939
,,,,494.352987445692,418.621184457996,,,493.700219168446,477.326441946394
,,,,494.463168078476,393.383005444319,,,493.705762848083,480.999129705849
,,,,494.468018798158,396.596607233842,,,493.711306527719,484.671817465304
,,,,494.638486946993,411.298907604239,,,493.716850207356,488.344505224759
,,,,494.746588699913,384.683470680766,,,493.969780590791,459.445187784204
,,,,494.768763418461,399.374221718587,,,493.974631310473,462.658789573727
,,,,494.774307098098,403.046909478042,,,494.150643138945,481.033777703579
,,,,494.779850777735,406.719597237497,,,494.156186818582,484.706465463035
,,,,494.802949442888,389.278180157611,,,494.253201212228,450.745653020651
,,,,495.05842067949,394.806460684422,,,494.275375930775,465.436404058472
,,,,495.212257789414,398.490697776454,,,494.280919610412,469.109091817927
,,,,495.217801469051,402.163385535909,,,494.286463290049,472.781779577382
,,,,495.338376501154,383.81149607121,,,494.292006969686,476.454467336837
,,,,495.343920180791,387.484183830665,,,494.309561955203,455.340362497496
,,,,495.349463860427,391.156871590121,,,494.542858473257,446.177891986486
,,,,495.503300970352,394.841108682153,,,494.565033191804,460.868643024307
,,,,495.786028631834,385.682487948669,,,494.718870301729,464.552880116339
,,,,495.791572311471,389.355175708124,,,494.821428375011,434.264755433411
,,,,,,,,494.826972054648,437.937443192866
,,,,,,,,494.843603093559,448.955506471232
,,,,,,,,494.849146773196,452.628194230687
,,,,,,,,494.854690452833,456.300881990142
,,,,,,,,494.883332797624,442.532152669711
,,,,,,,,495.106927876312,426.942478579654
,,,,,,,,495.11108563604,429.696994399246
,,,,,,,,495.281553784875,444.399294769643
,,,,,,,,495.287097464512,448.071982529098
,,,,,,,,495.292641144149,451.744670288554
,,,,,,,,495.413216176252,433.392780823855
,,,,,,,,495.418759855889,437.06546858331
,,,,,,,,495.424303535526,440.738156342765
,,,,,,,,495.700101597462,426.988675909962
,,,,,,,,495.70425935719,429.743191729553
,,,,,,,,495.858096467114,433.427428821585
