baseline,tbp,t+10min,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
N,Y,69,0.016107648,-0.004592463,0.005796712,-0.010597581,-0.032466958,-0.016219526,0.018954945,-0.013553016,0.017112668,-0.015897606,0.024648703,0.013609837,0.027160392,0.011664883,-0.007373266,0.009624721,0.011709925,0.000207973,-0.018792192,0.015296863,0.008254995,-0.000402164,0.008610162,-0.01705926,-0.003967631,0.015102832,-0.003610529,0.006591917,-0.00959483,0.013458211,-0.015539596,0.03199249,-0.002163821,0.013971398,-0.001800216,0.009443939,-0.016797413,0.005596949,-0.003278989,0.009476641,-0.028980991,0.009209585,0.005724738,0.001023363,-0.018656295,-0.019060827,-0.014629906,0.007492205,0.01776083,0.028705029,0.034364729,0.015652366,-0.011634291,0.015944048,-0.040820052,-0.010724706,0.004898825,0.019077722,-0.027076927,0.018444957,-0.022400915,-0.012880517,0.006882577,0.024186028
N,Y,69.5,0.022317328,-0.010964975,-0.016259256,0.008894042,-0.01833445,0.017961511,0.011716819,-0.016139947,-0.000907876,-0.004082863,0.030232325,0.016229527,-0.023023239,-0.008923535,-0.016025067,0.002103238,-0.02124047,-0.007296899,0.017268423,0.0010033,0.036798176,0.023243596,0.027866291,-0.005258985,-0.005163133,-0.01658417,-0.041822481,-0.001557222,-0.006516432,-0.000391462,0.026633065,0.016519396,-0.0273599,-0.009921714,0.008056882,-0.018256709,0.030625833,-0.055957997,-0.021273525,-0.014359699,0.002870758,0.018344705,-4.94E-05,-0.01718161,0.040605409,-0.010459232,0.018895499,0.004548217,-0.002713953,-0.021826968,0.004400275,0.000998626,-0.018330823,-0.009237573,0.032016962,-0.012942899,0.004631708,-0.018407281,0.009230184,0.015044665,-0.028230939,-0.027788073,-0.017358973,0.004909833
N,Y,70,0.004137306,0.004270433,-0.005481052,-0.045253425,-0.022263918,-0.028223014,-0.05246506,0.021441884,-0.013102322,0.020224161,-0.018796733,-0.028062797,0.015224604,0.014681934,0.024865972,-0.014929624,0.034426863,0.044072829,-0.03442858,0.000195627,-0.024448129,-0.002089859,-0.036992601,0.000222336,0.007420486,0.004796148,0.024914319,-0.019747689,0.013861404,-0.013066056,-0.027283793,-0.034252855,0.008799492,-0.014546986,0.000552679,0.000114842,-0.008741663,0.029870289,3.33E-05,0.024446804,0.006633078,0.024077474,-0.008260995,-0.011234807,0.008966496,-0.019534599,-0.019010557,0.01024601,0.022374424,0.009791792,-0.025221594,0.018452416,-0.025096238,0.009967179,0.015967374,-0.013869677,0.018108581,-0.021582964,0.025207127,0.013091089,0.028612079,0.022152886,0.018211975,-0.027219062
N,Y,70.5,-0.04955607,0.01483781,-0.007302278,0.036050494,0.042385101,0.029672095,-0.0013529,0.036880145,-0.023325947,0.033012007,-0.019912313,0.014206153,0.019195974,-0.015152575,-0.00724537,-0.013077244,-0.033134413,-0.017060931,0.025683339,-0.012558426,-0.017281112,0.021195866,-0.018719976,0.020236675,-0.022259889,-0.010055387,-0.000786632,-0.00700873,0.005186361,0.003820667,0.017292157,-0.046717263,0.006274598,-0.01884523,0.001703689,0.010297145,0.022896457,0.023848943,-0.021493481,-0.003348227,0.005011214,-0.009045401,0.01283686,0.021398086,-0.017997934,0.012646883,-0.017808589,-0.012894468,-0.027313392,0.005051538,0.021991273,0.021853666,0.038393175,-0.024917157,-0.018538343,0.026628868,-0.021907431,0.019159514,0.01801248,0.001339348,-0.024793153,0.007489168,-0.002860073,-0.001473091
N,Y,71,0.025176,0.019421055,-0.03978399,0.030942737,0.017495689,0.007960019,0.015612303,-0.027279833,-0.024615239,0.007069113,-0.03692524,-0.026233406,-0.002572157,0.012011092,0.005694861,0.005275652,0.029503747,0.016493445,0.033611969,-0.032309427,-0.011080569,-0.02124459,-0.024645564,-0.002496194,0.003916332,0.009095747,0.013577538,-0.003991867,-0.001109409,-0.005524511,-0.021327018,0.025884304,-0.005855883,0.031434575,0.005664992,-0.008503589,-0.016544166,-0.00689047,0.000445234,-0.004096696,0.005742517,0.026430821,0.028197514,-0.019209745,-0.008761892,0.006850496,-0.018700482,-0.00543326,0.025660322,-0.005129204,0.015192816,-0.020134962,-0.019118261,0.002683137,0.034587489,-0.002594019,0.024585628,-0.0114431,-0.009409497,-0.012941979,0.009200858,-0.001708327,-0.010765658,0.023925306
N,Y,71.5,0.019491501,-0.010657367,0.02128148,-0.032526873,0.006075773,0.022917129,0.002973963,0.024007131,0.034756783,-0.044256928,0.01442138,0.029483316,-0.016789851,-0.00015794,-0.013871644,0.018400322,0.012314048,-0.025883477,0.002387,0.040575864,-0.003170864,0.022135322,0.035208089,0.005078134,0.038891803,0.008065594,-0.029151595,0.006084123,0.0034377,-0.004846413,0.034969608,0.013605492,-0.02961617,-0.027379832,-0.000569795,-0.00282295,0.028622871,-0.007691683,0.021123055,0.009777725,0.013908603,-0.037466085,-0.02799326,0.014927819,0.007390298,0.013057451,0.002080416,-0.010973285,0.017322012,-0.016552382,0.021929347,-0.0098192,0.001515053,-0.02105505,-0.032239871,0.006552349,0.015061376,-0.000844074,0.027388645,-0.010094266,0.010292501,0.006429876,0.028020626,-0.04065997
N,Y,72,-0.021357706,-0.010694732,0.012346005,-0.009558674,-0.00854859,-0.019140517,-0.001031048,-0.017443187,0.008012739,0.016128227,0.021499944,-0.007755176,-0.005525763,-0.009891017,0.011009533,-0.000926174,-0.020185979,0.005283175,-0.029605817,-0.014143707,0.017261209,-0.013392176,0.005767277,-0.006033522,-0.024770352,-0.008959471,0.00452379,0.001460232,-0.005958648,0.009716341,-0.029423299,-0.00668165,0.031169117,0.023773889,-0.009076725,0.007200611,-0.025882304,-0.008846326,0.010661543,-0.011667079,-0.012757369,-0.002634433,-0.004014449,0.000856544,0.001442187,-0.009223463,0.023904668,0.008503903,-0.021238771,0.011254967,-0.034372137,-0.003974253,0.007784904,0.023758888,0.010071398,-0.005147106,-0.030027803,0.008536165,-0.028855796,0.002907088,0.004056874,-0.003337765,-0.017551358,0.020586835
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,baseline_stddev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,stddev_tb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
